id	text	author	date
"285514784835768323"	"Area of convection developing near Vietnam: An area of convection that formed in the South China Sea in late Dec... http://t.co/jlhwRagk"	"biodynamictoday"	"2012-12-30 22:36:43"
"285514784210825216"	"Area of convection developing near Vietnam: An area of convection that formed in the South China Sea in late Dec... http://t.co/qviN7kTX"	"ISCOSEU"	"2012-12-30 22:36:43"
"285514767731417090"	"Area of convection developing near Vietnam http://t.co/vdMQmGkp"	"TheWatchers_"	"2012-12-30 22:36:39"
"285514751004508161"	"I'm just going to move to Vietnam."	"flaflaflooeyy"	"2012-12-30 22:36:35"
"285514624139415553"	"Oct 29, 2012 Amnesty reports that 2 Vietnamese artists face 20 yrs in jail for critical songs with gag law like Cuba's http://t.co/WArg4cbC"	"johnjsuarez"	"2012-12-30 22:36:05"
"285514160803028993"	"@matthunte @eliasisquith Civil rights, Great Society, Vietnam, the presidency’s fall from grace."	"guan"	"2012-12-30 22:34:15"
"285513763275300864"	"Souja boy died in Vietnam."	"GeneralShazbot"	"2012-12-30 22:32:40"
"285513622120189953"	"#washignton #instagram #igers #ajphoto #picoftheday #editoftheday #roadtrip ara @ Vietnam Veterans Memorial http://t.co/HFIFWqVW"	"CharlyDumois"	"2012-12-30 22:32:06"
"285513497926840320"	"Going to Vietnam in April, can anyone recommend a good hotel in district 1 in Hi Ching Ming City?  Cheers Kim"	"MatchboxAussie"	"2012-12-30 22:31:37"
"285513315088732160"	"RT @HandInHandAsia: Vietnam:~anti rhino horn campaign by ENV (Education for Nature Vietnam),interview with founder https://t.co/ihkL1HY6"	"AnimalsHaveValu"	"2012-12-30 22:30:53"
"285513256011956224"	"#Hanoi fast #food: women street hawkers sell fresh bananas &amp; pineapple - #travel #vietnam - http://t.co/uduGErPe"	"adventurocity"	"2012-12-30 22:30:39"
"285513234654572545"	"RT @InjusticeFacts: Someone working in a Nike factory in Vietnam makes 3 cents per hour, Warren Buffet makes $1.57 million per hour."	"KingYuzuf"	"2012-12-30 22:30:34"
"285513166811693056"	"Today in 1972, Vietnam War: The United States halts heavy bombing of North Vietnam. #History"	"yesteeyear"	"2012-12-30 22:30:18"
"285513150151946240"	"Magic and Mayhem: AFGHANISTAN AND IRAQ are the latest in a string of blunders that includes Vietnam and an unint... http://t.co/pAsUDCOZ"	"RecentHappening"	"2012-12-30 22:30:14"
"285513134079352832"	"http://t.co/DdjiLUMC The Korean government must apologize to Vietnamese women raped by a Korean soldier of Vietnam war!"	"bonhomierichard"	"2012-12-30 22:30:10"
"285513001921032192"	"Down inna di ghetto like Old Vietnam"	"SwearWords_"	"2012-12-30 22:29:38"
"285512674085830657"	"#hcmc #vietnam Louisiana Food Porn:            So far my trip home, which ends on Thursday, h... http://t.co/enlteQww by @alongthemekong"	"VietnamBlogs"	"2012-12-30 22:28:20"
"285512534449090562"	"@AmericanGypsea @dickstrash @sheilaaj My dad was USArmy VietNam combat veteran."	"singer_jill"	"2012-12-30 22:27:47"
"285512534214201344"	"@johnkerry Your willingness 2 B nominated as Secy State is an egregious affront to all VIETNAM VETS - shame on you!!!!"	"Option_Writer"	"2012-12-30 22:27:47"
"285512366039371776"	"RT @DiaFramps: Thanks for having me Vietnam! http://t.co/pGA4coTg"	"NinaneenNguyen"	"2012-12-30 22:27:07"
"285512171931176961"	"2012 took me to Thailand, Laos, Cambodia, Vietnam, Singapore, Sri Lanka and Czech Republic. Wondering what is in store for 2013."	"BenjiBeard84"	"2012-12-30 22:26:21"
"285512070496149505"	"“@charlesfrith: The United States killed 2100 hundred Asians a day for 11 years during the Vietnam war. Many incinerated by Napalm” #USA #UK"	"3XT1"	"2012-12-30 22:25:56"
"285511632812130306"	"@chuckcomeau so happy to see you mention VietnM in your tweet again &lt;3 I wish you and your family a happy new year :) love from Vietnam :3"	"miriki_224"	"2012-12-30 22:24:12"
"285511513425469440"	"RT @thexautrai: #BestMemories2012 graduating, going to vietnam,, and oh meeting @Withloveuyenxo_  :)"	"Withloveuyenxo_"	"2012-12-30 22:23:44"
"285511271481237505"	"@chuckcomeau 2012 was a huge year and you're a big part in it ;) my #BestMemoriesOf2012 is probably when I 1st met you in street in Vietnam"	"miriki_224"	"2012-12-30 22:22:46"
"285511059018747904"	"It's like dog days of Vietnam all over again But this is what Beret do best"	"Uknowndevildawg"	"2012-12-30 22:21:55"
"285511007433019392"	"Future raps like a 80 year old Vietnam vet with Down syndrome and a meth addiction."	"TomyGreens"	"2012-12-30 22:21:43"
"285510970506375169"	"The Vietnam Public Library. http://t.co/T2LgH9d5 The process of researching an architectural structure can be challenging"	"trinhchienthang"	"2012-12-30 22:21:34"
"285510933114130432"	"@kaiya_jo lol class discussion on where we're going for break...kaiyas turn and gunner says she's going back to Vietnam lawlsssss"	"carleyn13"	"2012-12-30 22:21:25"
"285510823554711552"	"RT @ninja_padrino: @JeromeTaylor @HirokoTabuchi @Ayukawa_Royko US does poor job of teaching Vietnam War. Made it through college without it being taught once."	"quailcrown"	"2012-12-30 22:20:59"
"285510720018321408"	"My mom was born in Vietnam and she still doesn't know how to make rice #disappointed 😑"	"sarahwhite7"	"2012-12-30 22:20:34"
"285510619019489281"	"fun card, not a game real future telling free for you   http://t.co/fTo6U8s9"	"vietnam_travels"	"2012-12-30 22:20:10"
"285510604381372416"	"How to Successfully Get Tailor Made Clothes in Hoi An, Vietnam http://t.co/hT99cwxL via @RunawayJuno #travel #Asia #vietnam"	"NicoleTravelBug"	"2012-12-30 22:20:07"
"285510499754450944"	"My dad doesn't like to use computers so he always tells me to google mules and donkeys and vietnam war and stuff like that."	"xsinklikelead"	"2012-12-30 22:19:42"
"285509805970444288"	"I might go to Vietnam. Hawaii is overrated."	"ADrunkBlonde"	"2012-12-30 22:16:56"
"285509703105126400"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"miriki_224"	"2012-12-30 22:16:32"
"285509665964560384"	"CLEARED:disabled vehicle:I-95  northbound Exit 77 - MD 24/Vietnam Veterans Memorial Hwy Edgewood"	"MD511State"	"2012-12-30 22:16:23"
"285509664907616256"	"CLEARED:disabled vehicle:I-95  northbound Exit 77 - MD 24/Vietnam Veterans Memorial Hwy Edgewood"	"MD511Northern"	"2012-12-30 22:16:23"
"285509609031073792"	"RT @thehairyanimal: Mesmerizing Time Lapse of Traffic in Ho Chi Minh City #Vietnam -- http://t.co/WhFOU2KJ"	"tvukich"	"2012-12-30 22:16:09"
"285509526101319680"	"RT @ninja_padrino: @JeromeTaylor @HirokoTabuchi @Ayukawa_Royko US does poor job of teaching Vietnam War. Made it through college without it being taught once."	"JeromeTaylor"	"2012-12-30 22:15:50"
"285509499484262400"	"Welcome Home http://t.co/7iOI2O5X  the power of words #RT #PTSD #Vietnam"	"BertCarson"	"2012-12-30 22:15:43"
"285509412104306688"	"disabled vehicle:I-95  northbound Exit 77 - MD 24/Vietnam Veterans Memorial Hwy Edgewood"	"MD511State"	"2012-12-30 22:15:23"
"285509411093491713"	"disabled vehicle:I-95  northbound Exit 77 - MD 24/Vietnam Veterans Memorial Hwy Edgewood"	"MD511Northern"	"2012-12-30 22:15:22"
"285509376784080898"	"@marleynicolette 😳👎 your not in Vietnam go get some real food"	"TravisMcNiff"	"2012-12-30 22:15:14"
"285509232147714048"	"My daddy was a blue shirt, and my mother a madam, my brother earnt his medals raping gooks in Vietnam #poguesinparis"	"pandagork"	"2012-12-30 22:14:40"
"285509169665159168"	"#BestMemories2012 Vietnam and England!"	"eleanor__h"	"2012-12-30 22:14:25"
"285509129102041088"	"@Buck65 he died when my dad was 8 in Vietnam. I guess half came here. Some went to the philapeans &amp; the others went to Germany after the war"	"langkimvo"	"2012-12-30 22:14:15"
"285508904845180928"	"@yesitsjordan A young soldier in the Vietnam war, it's pretty decent :P"	"VVill360"	"2012-12-30 22:13:22"
"285508540930596864"	"@RvLeshrac @RBReich JFK also was completely involved with vietnam https://t.co/015Sv4tm"	"Mike_hugs"	"2012-12-30 22:11:55"
"285508426212188161"	"#RICECAKE #SUSHICARTSANDGASBILLLLSSS RT @_ayemdee: Ohhhh, but when it's Vietnam and China....."	"YikesMyBassline"	"2012-12-30 22:11:27"
"285508402556321793"	"I don't get the phrase "the good old days" which consisted of WW1..WW2..The Great Depression..The Holocaust..Stalin..Vietnam...Simpler times"	"SeanKilpatrick1"	"2012-12-30 22:11:22"
"285508311477014528"	"Ohhhh, but when it's Vietnam and China....."	"_ayemdee"	"2012-12-30 22:11:00"
"285508179725524992"	"@Mike_hugs JFK had no idea the CIA were going to overthrow the Vietnam govt furthermore I can't use google http://t.co/UPyr0CKI"	"d_mongoose"	"2012-12-30 22:10:29"
"285507357449019392"	"RT @sisayings: Here's a picture of Si back during Vietnam. http://t.co/JM28dcDd"	"midwestbeaut"	"2012-12-30 22:07:13"
"285507280131215361"	"Men of War: Vietnam #sale $17.49 (50% off) http://t.co/XkyTimpl"	"SteamyDeals"	"2012-12-30 22:06:54"
"285507278747074560"	"@BarackObama Nominating Kerry 2 B Secty State is an egregious insult 2 all VIETNAM VETERANS. 58,000 KIA &amp; over 300,000 WIA's dishonored"	"Option_Writer"	"2012-12-30 22:06:54"
"285507053890449408"	"@RvLeshrac @RBReich JFK who sent the CIA to disrupt the democracy of nations abroad including Cuba and Vietnam"	"Mike_hugs"	"2012-12-30 22:06:00"
"285506940765872128"	"RT @sisayings: Here's a picture of Si back during Vietnam. http://t.co/JM28dcDd"	"JiggySmalls28"	"2012-12-30 22:05:33"
"285506889003986944"	"@thehamsterscage not Vietnam...or did the pink bike mess up the trip?"	"Richardkhadaroo"	"2012-12-30 22:05:21"
"285506670002589696"	"Mammoth Cavern | Vietnam http://t.co/nszcb3MJ"	"mghassab"	"2012-12-30 22:04:29"
"285506588054282240"	"RT @charlesfrith: 40 yrs ago while Americans praying for peace on earth, B-52s dropped 15,237 tons of bombs on #Vietnam http://t.co/ONGuxlz3"	"Trewpol"	"2012-12-30 22:04:09"
"285506418851852288"	"I recommend @marousia Artist, poet, photographer,dissent, memory, Vietnam, Zen and good conversation"	"sociallypam"	"2012-12-30 22:03:29"
"285506324123500544"	"About Travelling: : French restaurant in Saigon Vietnam http://t.co/6VxwzXze"	"cashcoming"	"2012-12-30 22:03:06"
"285506128547303424"	"About Travelling: : French restaurant in Saigon Vietnam http://t.co/6VxwzXze"	"cashcoming"	"2012-12-30 22:02:20"
"285506102722977792"	"@cynicq heck this out Andrew http://t.co/jQDD6Jpo"	"SydMcLeod"	"2012-12-30 22:02:13"
"285506033177214976"	"RT @JaimeGialloreto: "hi my friend wants a picture with you because she just swam here from Vietnam" 😂👌 @brennarose98 @helloo_kimmmyyy"	"brennarose98"	"2012-12-30 22:01:57"
"285505869825851393"	"A Vietnam veteran's widow pleads for the return of war medals stolen from their home at Mount Cotton, south of Brisbane http://t.co/vJ2YOKM9"	"abcnews_qld"	"2012-12-30 22:01:18"
"285505865035939841"	"A Vietnam veteran's widow pleads for the return of war medals stolen from their home at Mount Cotton, south of Brisbane http://t.co/AWoCMoCI"	"ABCNewsBrisbane"	"2012-12-30 22:01:17"
"285505859994402816"	"A Vietnam veteran's widow pleads for the return of war medals stolen from their home at Mount Cotton, south of Brisbane http://t.co/3ehEwB0K"	"elainecford"	"2012-12-30 22:01:16"
"285505849290551296"	"About Travelling: : French restaurant in Saigon Vietnam http://t.co/6VxwzXze"	"cashcoming"	"2012-12-30 22:01:13"
"285505800611430400"	"Large jackfruit on a young tree - #travel #vietnam #agriculture #fruit - http://t.co/cTSrkXuN"	"adventurocity"	"2012-12-30 22:01:01"
"285505704771612672"	"RT @DrakeGingery: @errrdaytra Talking about hell week like it was Vietnam. TFM"	"errrdaytra"	"2012-12-30 22:00:39"
"285505675432435712"	"New memorial planned for Irishmen who died in the Vietnam War. http://t.co/de5l3HWN"	"ClassroomNews"	"2012-12-30 22:00:32"
"285505654934884352"	"Vietnam in the Spring http://t.co/uOTPyaXa via @checkthis"	"figgirl"	"2012-12-30 22:00:27"
"285505621183303680"	"Vietnam War medals stolen from Mt Cotton home | Bayside Bulletin http://t.co/XRhMYcQC"	"baysidebulletin"	"2012-12-30 22:00:19"
"285505611993608192"	"RT @L_Moog23: Anyone else think its coincidental that Sr. Graham took a "trip" to Europe throughout the 70s and the draft for the Vietnam war started 1969"	"Nikhil_ONeal"	"2012-12-30 22:00:16"
"285505521329520641"	"@GabyLewis @JbHammertime just a joke. I own 2 shops and rent them to nail studios ( Vietnam ) the kids don't go to school just learn trades"	"JbHammertime"	"2012-12-30 21:59:55"
"285505473510244352"	"@ianw1965 Yes, I noted that it was the Nikon that took the bullet in Vietnam so it proves your point Happy New Year!"	"Plumtreelad"	"2012-12-30 21:59:43"
"285505423665147904"	"Are any of my followers a Veteran from the Vietnam War?"	"Tabriz_Khan"	"2012-12-30 21:59:32"
"285505418682318848"	"Just discovered that Vietnam's currency is called "dong""	"TheEdenCulture"	"2012-12-30 21:59:30"
"285505306610511873"	""Vietnam like nom nom nom" 😂"	"KaciMcKee"	"2012-12-30 21:59:04"
"285505144492277760"	""Nixon. Vietnam, Watergate. There's some good stuff too." "Not enough." "Hippie!" "Archeologist." Oooo the doctor is liberal! #melikey"	"Katenheimer"	"2012-12-30 21:58:25"
"285505005644029953"	"RT @RegimentalBooks: The Iroquois helicopter, also known as a Huey - the workhorse of the Vietnam War.  This helicopter probably... http://t.co/zzmfH9qe"	"johnboomer46"	"2012-12-30 21:57:52"
"285504966402117632"	"This would never happen in the Vietnam"	"Matt_Potatoes26"	"2012-12-30 21:57:43"
"285504886429347840"	"Great rain for the farm, but not much fun for our guests from U.S.A. and Vietnam!"	"nzfarmstay"	"2012-12-30 21:57:24"
"285504725800083459"	"RT @sisayings: Here's a picture of Si back during Vietnam. http://t.co/JM28dcDd"	"elizabitchanne"	"2012-12-30 21:56:45"
"285504635001778177"	"About Travelling: : French restaurant in Saigon Vietnam http://t.co/6VxwzXze"	"cashcoming"	"2012-12-30 21:56:24"
"285504576419946496"	"@psy_oppa Happy Birthday!! Lots of love from Vietnam!!!"	"VietnamBIGBANG"	"2012-12-30 21:56:10"
"285504559688851456"	"@JLew_1 @simonfedak You served in Vietnam too?!? I'm a vet. Simon desperately misses me. Despite what he says."	"littlenuggxo"	"2012-12-30 21:56:06"
"285504487232270337"	"RT @sisayings: Here's a picture of Si back during Vietnam. http://t.co/JM28dcDd"	"bitch_at_heart"	"2012-12-30 21:55:48"
"285504444421001216"	"@GabyLewis most r Vietnam people not Chinese that's abit racist"	"JbHammertime"	"2012-12-30 21:55:38"
"285504401613934593"	"@RaymondMora I tried to black it out as it was so bad but now I'm having vietnam type flashbacks."	"tuohyforever"	"2012-12-30 21:55:28"
"285504394387148800"	"Vietnam War medals stolen from Mt Cotton home - Bayside Bulletin http://t.co/1j5VkMAq"	"DavidAsien"	"2012-12-30 21:55:26"
"285504075477446657"	"Anyone else think its coincidental that Sr. Graham took a "trip" to Europe throughout the 70s and the draft for the Vietnam war started 1969"	"L_Moog23"	"2012-12-30 21:54:10"
"285504016136433665"	"Somewhere in Ho chi minh city. #vietnam#hochiminh#webstagram#instagood#instamood#instathai#photooftheday#ins http://t.co/DprKVQ1f"	"sasamoku"	"2012-12-30 21:53:56"
"285503917566091264"	""@totalfratmove: Talking about hell week like it was Vietnam. #TFM" @kohodges @CanIGetDatHenny @Baggins_Magoo"	"Greytron"	"2012-12-30 21:53:33"
"285503552493875200"	"Labor costs lead #Japan labor intensive industries to #Cambodia, #Myanmar &amp; #Bangladesh over #Vietnam http://t.co/J8lT59KE"	"JosephMLovell"	"2012-12-30 21:52:05"
"285503506767544321"	"My uncle talking about Vietnam. I never even knew."	"MeliaTequila"	"2012-12-30 21:51:55"
"285503456947630080"	"Ho Chi Minh played an integral role in freeing Vietnam from French colonial rule and Japanese occupation. His story has many twists &amp; turns."	"LiyahSo80s"	"2012-12-30 21:51:43"
"285503067854626818"	"Entertainers in Vietnam the most amazeing footage I have seen &amp; I was there twice. http://t.co/jQDD6Jpo"	"SydMcLeod"	"2012-12-30 21:50:10"
"285502929555820544"	"RT @JohnCornyn: Austin Statesman: Georgetown Veteran Slain in Vietnam to Receive Medal After 45 Years http://t.co/OGJVUDlR"	"skavoovie"	"2012-12-30 21:49:37"
"285502920424837121"	"RT @ReadByTweet_NC NixonCambodia: ... aggression in Laos and Cambodia and stepped-up attacks in South Vietnam designed to increase Am..."	"KhmerYou"	"2012-12-30 21:49:35"
"285502631663788032"	"RT @r0yce1: Former Vietnam POW John McCain &amp; Lindsey Graham Conjuring Up Scary Scenarios To Justify Taking Your Rights: http://t.co/vYXxcMnQ #NDAA #tcot"	"PeterWolfffff"	"2012-12-30 21:48:26"
"285502531369566208"	"NixonCambodia: ... aggression in Laos and Cambodia and stepped-up attacks in South Vietnam designed to increase American casualties."	"ReadByTweet_NC"	"2012-12-30 21:48:02"
"285502304793264128"	"Sunday Lunch: Crispy Fried Shrimp Rolls &amp; Sizzling Salmon with Garlic Noodles. #foodporn # @ Bonjour Vietnam http://t.co/pQ1365jE"	"becca_fit4life"	"2012-12-30 21:47:08"
"285502300615757826"	"should open a billards place in vietnam called piZA and piYA (i probably spelled that wrong. pida?) http://t.co/75UDzGuL"	"neaato"	"2012-12-30 21:47:07"
"285502047493693440"	"RT @ConnorJoDon: No ones snapchated me since Vietnam..."	"darientf"	"2012-12-30 21:46:07"
"285502015080128512"	"Who doesn't wanna see clint Eastwood play a n old Vietnam war vet who is racist?!"	"DBJaxon"	"2012-12-30 21:45:59"
"285501885522251776"	"@chuckcomeau 2012 the first time i have met SP in MTV Exit in Vietnam. That is one of my wonderful memories"	"pink_takumin"	"2012-12-30 21:45:28"
"285501852802506752"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"__eiluJ"	"2012-12-30 21:45:20"
"285501658908225538"	"#BestMemories2012 going to Vietnam ^.^"	"al0ha_jenny"	"2012-12-30 21:44:34"
"285501637848621056"	"My headphones are made in Vietnam. #didntknkwthat"	"ReevesPaxton"	"2012-12-30 21:44:29"
"285501541367037952"	"RT @Whizbuzz: John Podlaski : Cherries - A Vietnam War Novel. Find more great books on Whizbuzz. http://t.co/ci6pq7OJ"	"JeryLynW"	"2012-12-30 21:44:06"
"285501332729761793"	"Please sign  to save Japan from invasion of S.Korea http://t.co/BGLZhFKF #Thailand #Singapore #Vietnam #Turkey #India #Philippines"	"GookTheMadIdiot"	"2012-12-30 21:43:16"
"285501293114564608"	"RT @la_nemance: Vietnam&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;"	"leeNamy"	"2012-12-30 21:43:07"
"285501150420148224"	"@errrdaytra Talking about hell week like it was Vietnam. TFM"	"DrakeGingery"	"2012-12-30 21:42:33"
"285501109081092099"	"It's now 7 days until I start my new job and 13 days until I got to Vietnam #cantwait"	"clairibell"	"2012-12-30 21:42:23"
"285500990046752768"	""You taught fourth graders about Vietnam!!?"  Damn Korie, shut up. All Korie does is nag, nag, nag, and naggity nag. #ShutUp"	"CapnErica"	"2012-12-30 21:41:55"
"285500793556172800"	"No ones snapchated me since Vietnam..."	"ConnorJoDon"	"2012-12-30 21:41:08"
"285500781078122498"	"@davechalk But I do feel your pain. Watching Russell Howard live is the modern equivalent of the Vietnam War."	"Just__Romanov"	"2012-12-30 21:41:05"
"285500693987602435"	"Stood up one last time and there were no more M&amp;M's.   This is my Vietnam."	"cayayofm"	"2012-12-30 21:40:44"
"285500599028572160"	"Let's See, we welcomed the Vietnam Vet's Home--at long last. And, now, there is talk of Scary John Kerry as Secretary of State? Betrayal!"	"WhollyAmericana"	"2012-12-30 21:40:21"
"285500171742232576"	"4:30am in Vietnam"	"xlylystylesx"	"2012-12-30 21:38:39"
"285500068663001088"	"Just randomly rewatched #StarTrek's "Private Little War," then a strict Vietnam commentary but now VERY anti-gun.   cc: @MissionLogPod"	"LookingBackLost"	"2012-12-30 21:38:15"
"285499894515507200"	"I saw an advert for tourism in Vietnam, i went to Vietnam in 1969  all I got was cancer a @ Reynaldo's  Flat http://t.co/AgMQeMSy"	"reyeuro"	"2012-12-30 21:37:33"
"285499696527589376"	"@R34LiiTY @hausofstephan08 you are like a mix of every country! Relatives in China, vietnam, australia and USA?! Like WTF?"	"Its_mee_Pia"	"2012-12-30 21:36:46"
"285499613446828032"	"My grandaddy gave me his old timer knife he used in vietnam"	"cornbread_75"	"2012-12-30 21:36:26"
"285499610363990016"	"GOOD MOOOORNING VIETNAM"	"Sucka_puck"	"2012-12-30 21:36:26"
"285499520828190721"	"I checked in at Hale Vietnam Restaurant on #Yelp http://t.co/tj1NIMWK"	"808lifestyle"	"2012-12-30 21:36:04"
"285499508983476224"	"RT @la_nemance: Vietnam&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;"	"YVY_HNG"	"2012-12-30 21:36:01"
"285499142975926272"	"Korea under Japanese rule http://t.co/iRyWWQ75 #Vietnam #Peru #Brazil #Chilie #Mexico #Australia"	"Alert_from_Asia"	"2012-12-30 21:34:34"
"285498652133322753"	"listening to "Abner Jay - Vietnam" ♫ http://t.co/KlOY9HdR"	"greenfields47"	"2012-12-30 21:32:37"
"285498478514278401"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"johananava"	"2012-12-30 21:31:56"
"285498315292954624"	"@AverageHoeee lol destroy them, do it for Vietnam! Are you playing with anyone else? Aha"	"PaleSheep_"	"2012-12-30 21:31:17"
"285498314038845440"	"Vietnam:~anti rhino horn campaign by ENV (Education for Nature Vietnam),interview with founder https://t.co/ihkL1HY6"	"HandInHandAsia"	"2012-12-30 21:31:17"
"285498282166337536"	"3 best things in 2012: went to Vietnam 2 times"	"MikiSenri"	"2012-12-30 21:31:09"
"285498183268843520"	"Selling melons &amp; cabbages at the Can Tho floating #market - #travel #vietnam #produce #commerce - http://t.co/gWY11JZb"	"adventurocity"	"2012-12-30 21:30:45"
"285498050435227648"	""VietNom" coming asap! Picture Vietnam, the country: war-torn, savage and bloody in the  eyes of the world. A... http://t.co/oelXAKcN"	"EilNom"	"2012-12-30 21:30:14"
"285497965680930816"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"SwiftLermaniac"	"2012-12-30 21:29:53"
"285497775171448832"	"Vietnam’s Top Fund Sees Home-Grown Rally in 2013: Southeast Asia http://t.co/rIoGTiCk"	"A_Karunaratne"	"2012-12-30 21:29:08"
"285497695576129536"	"@ConsultantsUnlt hmmm vietnam, iraq.........blood on whose hands? GSTQ"	"biggusrich"	"2012-12-30 21:28:49"
"285497589787410432"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"anja84d"	"2012-12-30 21:28:24"
"285497562193092608"	"RT @theLemniscat: In the 60's celebrities protested against Vietnam, us, we've got Madonna singing for Israel and Angelina pushing war in #Libya and #Syria"	"shipstogaza"	"2012-12-30 21:28:17"
"285497502394875905"	"#BestMemories2012 Traveling to Vietnam, being there, the people, everything but the company, heh."	"vicariouslyy_"	"2012-12-30 21:28:03"
"285497451664797697"	"Back in Vietnam I didn't wear shoes"	"E_Lesley_"	"2012-12-30 21:27:51"
"285497127654797313"	"Vietnam War medals stolen from Mt Cotton home - Bayside Bulletin: Vietnam War medals stolen from Mt Cotton homeB... http://t.co/QR5rlX6x"	"RAntoshak"	"2012-12-30 21:26:34"
"285497052715167744"	"Can't help but analyze #FarCry3 and compare it to the Vietnam War. Jason Brody=American Soldiers, #RideOfTheValkyries , #ApocalypseNowScene"	"Chatz_"	"2012-12-30 21:26:16"
"285497050638999553"	".@BarackObama "DO YOU KNOW" Barbaric act of the Korean military during the #Vietnam War http://t.co/PLLp0aKD #Korea #Beast #Truth"	"Luquia19"	"2012-12-30 21:26:15"
"285496914907131904"	"@SpursJim not food, but i'll test the drinks. Unless it's something in a lucozade bottle from one of your pitstops, you filth bag #Vietnam"	"nickfinney73"	"2012-12-30 21:25:43"
"285496841024458753"	"Phu Quoc, Vietnam: the sit back is shrive - Vietnam Circle Lemures: .Men"	"ikgoshado"	"2012-12-30 21:25:25"
"285496764470022144"	"The Marmalade - Reflections of My Life - Vietnam Vets: http://t.co/7XZQfN4d via @youtube"	"walterljones111"	"2012-12-30 21:25:07"
"285496637588131841"	"Download Inside the Vietnam War Avi   Inside the Vietnam War movie download  Actors:    Download here htt http://t.co/77xiixia"	"cupawis"	"2012-12-30 21:24:37"
"285496538262802432"	"@ChrisMeron @SEB8 @TJGpages Top Gear is the best show ever. The cars are completely beside the point. Watch Vietnam special yet?"	"tomservis"	"2012-12-30 21:24:13"
"285496368217325568"	"Everything I have planned &amp; booked for 2013 is looking amazing - Mexico, Amsterdam, Thailand &amp; Vietnam and then back to London to live! ☀✈😀"	"_sophiereilly"	"2012-12-30 21:23:33"
"285496246741893120"	"We will never forgot or forgive our governments for Vietnam. We never forget. We are Legion."	"PaulAdamTodd"	"2012-12-30 21:23:04"
"285496218040291329"	"Vietnam: A Guide to Economic and Political Developments: No description available http://t.co/6o9o9ERJ"	"gazemark02"	"2012-12-30 21:22:57"
"285496137056657408"	"@pitterbread Vietnam was 60's-70's. But he fought in the Korean War"	"darrenmundi"	"2012-12-30 21:22:37"
"285496104806662144"	"RT @lauren_rach: - @st_travel Cycling Ho Chi Minh, Vietnam to Angkor Wat, Cambodia was my best best trip of 2012, and indeed my best trip ever! #sthigh"	"ST_Travel"	"2012-12-30 21:22:30"
"285496093133914118"	"@Jessieparlee It's more than just China. It's Cuba, Laos, and Vietnam as well. However, that's only officially and it's total socialism."	"ThatTorontoBoy"	"2012-12-30 21:22:27"
